content_id,source_url,title,text,chunk_index,question,expected_keywords
338,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","g: Springer-Verlag). 220–229쪽.ISBN978-3540746935.
↑Graves, Alex; Mohamed, Abdel-rahman; Hinton, Geoffrey E. (2013).“Speech Recognition with Deep Recurrent Neural Networks”.《Acoustics, Speech and Signal Processing (ICASSP), 2013 IEEE International Conference on》: 6645–6649.arXiv:1303.5778.Bibcode:2013arXiv1303.5778G.doi:10.1109/ICASSP.2013.6638947.ISBN978-1-4799-0356-6.S2CID206741496.
↑Chang, Edward F.; Chartier, Josh; Anumanchipalli, Gopala K.",34,"순환 신경망 - 위키백과, 우리 모두의 백과사전에 대해 설명해주세요.","순환 신경망 - 위키백과, 우리 모두의 백과사전"
339,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","ard F.; Chartier, Josh; Anumanchipalli, Gopala K. (2019년 4월 24일).“Speech synthesis from neural decoding of spoken sentences”(영어).《Nature》568(7753): 493–498.Bibcode:2019Natur.568..493A.doi:10.1038/s41586-019-1119-1.ISSN1476-4687.PMID31019317.S2CID129946122.
↑Malhotra, Pankaj; Vig, Lovekesh; Shroff, Gautam; Agarwal, Puneet (April 2015).“Long Short Term Memory Networks for Anomaly Detection in Time Series”(PDF).《European Symposium on Artificial Neural Networks, Computational Intelligence and Machin",35,"순환 신경망 - 위키백과, 우리 모두의 백과사전에 대해 설명해주세요.","순환 신경망 - 위키백과, 우리 모두의 백과사전"
340,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","al Networks, Computational Intelligence and Machine Learning — ESANN 2015》. 2020년 10월 30일에원본 문서(PDF)에서 보존된 문서. 2020년 10월 8일에 확인함.
↑Gers, Felix A.; Schraudolph, Nicol N.; Schmidhuber, Jürgen (2002).“Learning precise timing with LSTM recurrent networks”(PDF).《Journal of Machine Learning Research》3: 115–143.
↑Eck, Douglas; Schmidhuber, Jürgen (2002년 8월 28일).《Learning the Long-Term Structure of the Blues》.《Artificial Neural Networks — ICANN 2002》.",36,"순환 신경망 - 위키백과, 우리 모두의 백과사전에서 일에원본 문서은 어떤 역할을 하나요?","일에원본 문서,에서 보존된 문서,일에 확인함"
341,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","Blues》.《Artificial Neural Networks — ICANN 2002》. Lecture Notes in Computer Science2415(Berlin, Heidelberg: Springer). 284–289쪽.CiteSeerX10.1.1.116.3620.doi:10.1007/3-540-46084-5_47.ISBN978-3540460848.
↑Schmidhuber, Jürgen; Gers, Felix A.; Eck, Douglas (2002).“Learning nonregular languages: A comparison of simple recurrent networks and LSTM”.《Neural Computation》14(9): 2039–2041.CiteSeerX10.1.1.11.7369.doi:10.1162/089976602320263980.PMID12184841.S2CID30459046.",37,"순환 신경망 - 위키백과, 우리 모두의 백과사전에 대해 설명해주세요.","순환 신경망 - 위키백과, 우리 모두의 백과사전"
342,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","62/089976602320263980.PMID12184841.S2CID30459046.
↑Gers, Felix A.; Schmidhuber, Jürgen (2001).“LSTM Recurrent Networks Learn Simple Context Free and Context Sensitive Languages”(PDF).《IEEE Transactions on Neural Networks》12(6): 1333–1340.doi:10.1109/72.963769.PMID18249962. 2020년 7월 10일에원본 문서(PDF)에서 보존된 문서. 2020년 10월 8일에 확인함.
↑Pérez-Ortiz, Juan Antonio; Gers, Felix A.; Eck, Douglas; Schmidhuber, Jürgen (2003).“Kalman filters improve LSTM network performance in problems unsolvable by traditional r",38,일에원본 문서에 대해 설명해주세요.,"일에원본 문서,에서 보존된 문서,일에 확인함"
343,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","erformance in problems unsolvable by traditional recurrent nets”.《Neural Networks》16(2): 241–250.CiteSeerX10.1.1.381.1992.doi:10.1016/s0893-6080(02)00219-8.PMID12628609.
↑Graves, Alex; Schmidhuber, Jürgen (2009).“Offline Handwriting Recognition with Multidimensional Recurrent Neural Networks”.《Advances in Neural Information Processing Systems 22, NIPS'22》(Vancouver (BC): MIT Press): 545–552.
↑Graves, Alex; Fernández, Santiago; Liwicki, Marcus; Bunke, Horst; Schmidhuber, Jürgen (2007).《Unconstrai",39,"순환 신경망 - 위키백과, 우리 모두의 백과사전에 대해 설명해주세요.","순환 신경망 - 위키백과, 우리 모두의 백과사전"
344,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","nke, Horst; Schmidhuber, Jürgen (2007).《Unconstrained Online Handwriting Recognition with Recurrent Neural Networks》.《Proceedings of the 20th International Conference on Neural Information Processing Systems》. NIPS'07 (Curran Associates Inc.). 577–584쪽.ISBN9781605603520.
↑Baccouche, Moez; Mamalet, Franck; Wolf, Christian; Garcia, Christophe; Baskurt, Atilla (2011). Salah, Albert Ali; Lepri, Bruno (편집).“Sequential Deep Learning for Human Action Recognition”.《2nd International Workshop on Human Be",40,"순환 신경망 - 위키백과, 우리 모두의 백과사전에 대해 설명해주세요.","순환 신경망 - 위키백과, 우리 모두의 백과사전"
345,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","cognition”.《2nd International Workshop on Human Behavior Understanding (HBU)》. Lecture Notes in Computer Science (Amsterdam, Netherlands: Springer)7065: 29–39.doi:10.1007/978-3-642-25446-8_4.ISBN978-3-642-25445-1.
↑Hochreiter, Sepp; Heusel, Martin; Obermayer, Klaus (2007).“Fast model-based protein homology detection without alignment”.《Bioinformatics》23(14): 1728–1736.doi:10.1093/bioinformatics/btm247.PMID17488755.
↑Thireou, Trias; Reczko, Martin (July 2007).“Bidirectional Long Short-Term Memory",41,"순환 신경망 - 위키백과, 우리 모두의 백과사전에 대해 설명해주세요.","순환 신경망 - 위키백과, 우리 모두의 백과사전"
346,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","(July 2007).“Bidirectional Long Short-Term Memory Networks for Predicting the Subcellular Localization of Eukaryotic Proteins”.《IEEE/ACM Transactions on Computational Biology and Bioinformatics》4(3): 441–446.doi:10.1109/tcbb.2007.1015.PMID17666763.S2CID11787259.
↑Tax, Niek; Verenich, Ilya; La Rosa, Marcello; Dumas, Marlon (2017).《Predictive Business Process Monitoring with LSTM neural networks》.《Proceedings of the International Conference on Advanced Information Systems Engineering (CAiSE)》.",42,"순환 신경망 - 위키백과, 우리 모두의 백과사전에 대해 설명해주세요.","순환 신경망 - 위키백과, 우리 모두의 백과사전"
347,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","dvanced Information Systems Engineering (CAiSE)》. Lecture Notes in Computer Science. 10253. 477–492쪽.arXiv:1612.02130.doi:10.1007/978-3-319-59536-8_30.ISBN978-3-319-59535-1.S2CID2192354.

## 더 읽어보기

Mandic, Danilo P. & Chambers, Jonathon A. (2001).《Recurrent Neural Networks for Prediction: Learning Algorithms, Architectures and Stability》. Wiley.ISBN978-0-471-49517-8.
Seq2SeqSharpLSTM/BiLSTM/Transformer recurrent neural networks framework running on CPUs and GPUs for sequence-to-sequence tasks (",43,읽어보기의 주요 특징은 무엇인가요?,읽어보기
348,https://ko.wikipedia.org/wiki/%EC%88%9C%ED%99%98_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"순환 신경망 - 위키백과, 우리 모두의 백과사전","on CPUs and GPUs for sequence-to-sequence tasks (C#,.NET)
RNNSharpCRFs based on recurrent neural networks (C#,.NET)
Recurrent Neural Networkswith over 60 RNN papers byJürgen Schmidhuber's group atDalle Molle Institute for Artificial Intelligence Research
Elman Neural Network implementationforWEKA
Recurrent Neural Nets & LSTMs in Java보관됨2018-07-21 -웨이백 머신
an alternative try for complete RNN / Reward driven보관됨2018-03-24 -웨이백 머신",44,보관됨에 대해 설명해주세요.,"보관됨,웨이백 머신"
349,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","비지도 학습
온라인 기계 학습
준지도 학습
자기 지도 학습
규칙 기반 기계 학습
뉴로모픽 엔지니어링
양자 기계 학습
클러스터 분석
데이터 정제
AutoML
연관 규칙 학습
구조 기반 예측
온톨로지 학습
멀티모달 학습
결정 트리 학습법
앙상블 학습법배깅부스팅랜덤 포레스트
랜덤 포레스트
최근접 이웃 탐색
나이브 베이즈
로지스틱 회귀
상관 벡터 머신(RVM)
서포트 벡터 머신(SVM)
CURE 알고리즘
계층적 군집화
k-평균 알고리즘
퍼지 클러스터링
기댓값 최대화 알고리즘
DBSCAN
OPTICS
독립 성분 분석
선형 판별 분석
음수 미포함 행렬 분해
주성분 분석
그래프 모형베이즈 네트워크조건부 무작위장은닉 마르코프 모형
베이즈 네트워크
조건부 무작위장
은닉 마르코프 모형
잠재 디리클레 할당
무작위 표본 합의
k-최근접 이웃 알고리즘
국소 특이점 요인
고립 포레스트
순방향 신경망
순환 신경망LSTMGRU
볼츠만 머신제한된
생성적 적대 신경망
자기조직화 지도",0,"비지도 학습
온라인 기계 학습
준지도 학습
자기 지도 학습
규칙 기반 기계 학습
뉴로모픽 엔지니어링
양자 기계 학습
클러스터 분석
데이터 정제이란 무엇인가요?","비지도 학습
온라인 기계 학습
준지도 학습
자기 지도 학습
규칙 기반 기계 학습
뉴로모픽 엔지니어링
양자 기계 학습
클러스터 분석
데이터 정제,연관 규칙 학습
구조 기반 예측
온톨로지 학습
멀티모달 학습
결정 트리 학습법
앙상블 학습법배깅부스팅랜덤 포레스트
랜덤 포레스트
최근접 이웃 탐색
나이브 베이즈
로지스틱 회귀
상관 벡터 머신,서포트 벡터 머신,알고리즘
계층적 군집화,평균 알고리즘
퍼지 클러스터링
기댓값 최대화 알고리즘"
350,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","향 신경망
순환 신경망LSTMGRU
볼츠만 머신제한된
생성적 적대 신경망
자기조직화 지도
합성곱 신경망U-NetLeNet알렉스넷딥드림
신경장신경 방사장물리정보 신경망
신경 방사장
물리정보 신경망
트랜스포머비전
스파이킹 신경망
멤트렌지스터
전기화학 RAM
다층 퍼셉트론
시간차 학습
액티브 러닝
크라우드소싱
휴먼인더루프
수신자 조작 특성
커널 메소드
편향-분산 트레이드오프
계산학습이론
경험적 위험 최소화
PAC 러닝
통계적 학습이론
NeurIPS
기계 학습 알고리즘 목록
기계 탈학습
유사도 학습
생성적 적대 신경망(영어: Generative Adversarial Network,GAN)은기계 학습의 한 종류로, 주로 비지도 학습에 사용되는인공신경망모델의 한 프레임워크이다.2014년이언 굿펠로와 몬트리올 대학의 동료들이 처음 제안했다.
GAN은 생성자와 구분자라는 두 개의 신경망이 서로 경쟁하는 독특한 구조를 가진다.",1,"신경망
순환 신경망이란 무엇인가요?","신경망
순환 신경망,볼츠만 머신제한된
생성적 적대 신경망
자기조직화 지도
합성곱 신경망,알렉스넷딥드림
신경장신경 방사장물리정보 신경망
신경 방사장
물리정보 신경망
트랜스포머비전
스파이킹 신경망
멤트렌지스터
전기화학,다층 퍼셉트론
시간차 학습
액티브 러닝
크라우드소싱
휴먼인더루프
수신자 조작 특성
커널 메소드
편향,분산 트레이드오프
계산학습이론
경험적 위험 최소화"
351,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","다.
GAN은 생성자와 구분자라는 두 개의 신경망이 서로 경쟁하는 독특한 구조를 가진다. 이 구조는 종종위조지폐를 만들려는 '위조지폐범'(생성자)과 이를 감별하려는 '경찰'(구분자)의 관계에 비유된다. 생성자는 실제 데이터와 구별할 수 없는 가짜 데이터를 생성하도록 학습하고, 구분자는 입력된 데이터가 실제 데이터인지 가짜 데이터인지 가능한 한 정확하게 판별하도록 학습한다.
이러한 적대적 경쟁 과정을 통해, 생성자는 점차 실제 데이터의 통계적 분포와 매우 유사한 데이터를 생성하는 능력을 갖추게 되며, 구분자의 판별 능력 또한 함께 향상된다. GAN은 특히컴퓨터 비전분야에서 사실적인 이미지 생성, 이미지 대 이미지 변환, 초해상화 등에서 획기적인 성과를 보여주었다.
GAN은 2014년 몬트리올 대학의 박사 과정 학생이던이언 굿펠로에 의해 처음 고안되었다. 굿펠로는 친구들과 술집에서 학술적인 토론을 하던 중 이 아이디어를 떠올렸다고 알려져 있다.",2,생성자와 구분자라는의 주요 특징은 무엇인가요?,"생성자와 구분자라는,개의 신경망이 서로 경쟁하는 독특한 구조를 가진다,구조는 종종위조지폐를 만들려는,위조지폐범,생성자"
352,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","펠로는 친구들과 술집에서 학술적인 토론을 하던 중 이 아이디어를 떠올렸다고 알려져 있다. 그는 최대 가능도 추정의 어려움을 피하면서도 강력한 생성 모델을 만들 방법을 모색하고 있었다.
초기 아이디어는 '위조지폐범과 경찰'이라는게임 이론적 비유에서 시작되었다. 굿펠로와 그의 동료들은 같은 해 6월 ""Generative Adversarial Networks""라는 제목의 논문을 신경정보처리시스템학회 (NIPS, 현 NeurIPS)에 제출하며 이 개념을 공식적으로 발표했다.
이 논문은딥러닝커뮤니티에 큰 반향을 일으켰다.메타 AI의 수석 과학자이자 2018년튜링상수상자인얀 르쿤교수는 GAN을 ""지난 10년간기계 학습분야에서 가장 흥미로운 아이디어""라고 극찬했다.

## 구조 및 작동 원리

GAN은 두 개의 개별적인인공신경망, 즉 생성자와 구분자로 구성된다.",3,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전에서 펠로는 친구들과 술집에서 학술적인 토론을 하던은 어떤 역할을 하나요?","펠로는 친구들과 술집에서 학술적인 토론을 하던,아이디어를 떠올렸다고 알려져 있다,그는 최대 가능도 추정의 어려움을 피하면서도 강력한 생성 모델을 만들 방법을 모색하고 있었다,초기 아이디어는,위조지폐범과 경찰"
353,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","조 및 작동 원리

GAN은 두 개의 개별적인인공신경망, 즉 생성자와 구분자로 구성된다.
생성자(G)는 가상의 데이터를 생성하는 역할을 한다. 이 네트워크는 일반적으로정규 분포나균등 분포를 따르는 저차원의 무작위 잡음 벡터를 입력으로 받는다. 이 입력 벡터를 잠재 벡터(z{\displaystyle z})라고 부르며, 이 벡터가 존재하는 공간을 잠재 공간이라고 한다.
생성자의 임무는 이 잠재 벡터z{\displaystyle z}를 실제 데이터(예: 이미지)와 유사한 형태의 데이터G(z){\displaystyle G(z)}로 변환(매핑)하는 것이다. 생성자는 학습 초기에는 의미 없는 잡음과 같은 결과물을 만들지만, 학습이 진행됨에 따라 점차 실제 데이터와 구별하기 어려운 정교한 결과물을 생성하도록 업데이트된다.
구분자(D)는이진 분류기 역할을 하는 신경망이다.",4,작동 원리에 대해 설명해주세요.,"작동 원리,개의 개별적인인공신경망,생성자와 구분자로 구성된다,생성자,가상의 데이터를 생성하는 역할을 한다"
354,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","교한 결과물을 생성하도록 업데이트된다.
구분자(D)는이진 분류기 역할을 하는 신경망이다. 구분자는 특정 데이터x{\displaystyle x}를 입력받아, 이 데이터가 훈련 데이터셋에서 가져온 실제 데이터인지, 아니면 생성자(G)가 만들어낸 가짜 데이터인지 판별한다.
구분자는 실제 데이터x{\displaystyle x}에 대해서는 1 (또는 1에 가까운 값,D(x)≈1{\displaystyle D(x)\approx 1})을 출력하고, 생성자가 만든 가짜 데이터G(z){\displaystyle G(z)}에 대해서는 0 (또는 0에 가까운 값,D(G(z))≈0{\displaystyle D(G(z))\approx 0})을 출력하도록 학습된다. 즉, 구분자의 출력D(x){\displaystyle D(x)}는 입력x{\displaystyle x}가 실제일 확률을 나타낸다.",5,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전에서 대해서는은 어떤 역할을 하나요?","대해서는,가까운,교한 결과물을 생성하도록 업데이트된다,구분자,는이진 분류기 역할을 하는 신경망이다"
355,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","ystyle D(x)}는 입력x{\displaystyle x}가 실제일 확률을 나타낸다.
GAN의 학습은 생성자(G)와 구분자(D)가 서로 경쟁하는제로섬 게임으로 볼 수 있다. 이 학습 과정은 다음과 같은 최소최대 목적 함수V(D,G){\displaystyle V(D,G)}를 통해 공식화된다.
이 수식의 의미는 다음과 같다.
Ex∼pdata(x)[log⁡D(x)]{\displaystyle \mathbb {E} _{x\sim p_{\text{data}}(x)}[\log D(x)]}: 실제 데이터x{\displaystyle x}가 입력되었을 때, 구분자가D(x){\displaystyle D(x)}를 1(실제)로 판별할 확률을 최대화한다.
Ez∼pz(z)[log⁡(1−D(G(z)))]{\displaystyle \mathbb {E} _{z\sim p_{z}(z)}[\log(1-D(G(z)))]}: 생성자가 만든 가짜 데이터G(z){\displaystyle G(z)}가 입력되었을 때, 구분자",6,구분자의 주요 특징은 무엇인가요?,"구분자,입력되었을,실제일 확률을 나타낸다,학습은 생성자,서로 경쟁하는제로섬 게임으로"
356,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","자가 만든 가짜 데이터G(z){\displaystyle G(z)}가 입력되었을 때, 구분자가D(G(z)){\displaystyle D(G(z))}를 0(가짜)으로 판별할 확률(즉,1−D(G(z)){\displaystyle 1-D(G(z))})을 최대화한다.
학습은 두 단계로 나뉘어 반복적으로 수행된다.
첫 번째 단계는 구분자(D) 학습으로, 생성자(G)의 가중치를 고정한 채, 실제 데이터 배치와 생성된 가짜 데이터 배치를 구분자에 입력한다. 구분자는 실제 데이터는 1로, 가짜 데이터는 0으로 정확히 분류하도록 학습되며, 즉 위 목적 함수V(D,G){\displaystyle V(D,G)}를 최대화하도록 가중치를 업데이트한다.
두 번째 단계는 생성자(G) 학습으로, 구분자(D)의 가중치를 고정한 채, 새로운 잠재 벡터z{\displaystyle z}로부터 가짜 데이터G(z){\displaystyle G(z)}를 생성하여 구분자에 입력한다.",7,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전에서 학습으로은 어떤 역할을 하나요?","학습으로,가중치를 고정한,자가 만든 가짜 데이터,입력되었을,구분자가"
357,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","터 가짜 데이터G(z){\displaystyle G(z)}를 생성하여 구분자에 입력한다. 생성자는 구분자가 이 가짜 데이터를 1(실제)로 잘못 판별하도록 학습되며, 즉D(G(z)){\displaystyle D(G(z))}를 1로 만드는 방향으로, 또는log⁡(1−D(G(z))){\displaystyle \log(1-D(G(z)))}값을 최소화하도록 가중치를 업데이트한다.
이론적으로 이 경쟁 과정이 안정적으로 수렴하면, 생성자는 실제 데이터의 분포pdata{\displaystyle p_{\text{data}}}를 완벽하게 모방하게 되고, 구분자는 어떤 데이터가 입력되든 실제인지 가짜인지 판별할 확률이 50% (D(x)=D(G(z))=0.5{\displaystyle D(x)=D(G(z))=0.5})가 되는내시 균형상태에 도달한다.

## 주요 GAN 변형 모델

초기의 바닐라 GAN 이후, 학습 불안정성을 개선하고 성능을 높이기 위한 수많은 변형 모델이 제안되었다.",8,가짜 데이터이란 무엇인가요?,"가짜 데이터,생성하여 구분자에 입력한다,생성자는 구분자가,가짜 데이터를,잘못 판별하도록 학습되며"
358,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","N 이후, 학습 불안정성을 개선하고 성능을 높이기 위한 수많은 변형 모델이 제안되었다.

## 심층 합성곱 GAN

2015년 제안된 DCGAN (Deep Convolutional GAN)은 GAN의 구조에합성곱 신경망구조를 성공적으로 적용한 모델이다.DCGAN은 불안정한 GAN 학습을 안정화하기 위한 몇 가지 아키텍처 지침을 제시했으며, 이는 이후 GAN 기반 이미지 생성 모델의 표준이 되었다. 구체적으로, 생성자에서는 전치 합성곱을 사용하여 이미지를 업샘플링하고, 구분자에서는 스트라이드 합성곱을 사용하여 다운샘플링한다. 또한 풀링 레이어를 제거하고, 생성자와 구분자 양쪽에배치 정규화를 사용하여 학습을 안정화했다.

## 조건부 GAN

CGAN (Conditional GAN)은 생성 과정에 추가적인 '조건' 정보y{\displaystyle y}(예: 클래스 레이블, 텍스트 설명, 다른 이미지 등)를 함께 입력하는 모델이다.생성자와 구분자 모두 이 조건y{\displaystyle",9,학습 불안정성을 개선하고 성능을 높이기 위한 수많은 변형 모델이 제안되었다에 대해 설명해주세요.,"학습 불안정성을 개선하고 성능을 높이기 위한 수많은 변형 모델이 제안되었다,심층 합성곱,제안된,구조에합성곱 신경망구조를 성공적으로 적용한 모델이다,불안정한"
359,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","등)를 함께 입력하는 모델이다.생성자와 구분자 모두 이 조건y{\displaystyle y}를 입력받아,p(x|y){\displaystyle p(x|y)}와 같이 특정 조건에 맞는 데이터를 생성하도록 학습된다. 예를 들어, ""숫자 7""이라는 레이블을 주면 숫자 7의 이미지를 생성하도록 할 수 있다.

## 바서슈타인 GAN

WGAN (Wasserstein GAN)은 기존 GAN의 불안정한 학습 과정과 모드 붕괴 문제를 해결하기 위해 제안되었다.WGAN은 두 확률 분포 간의 거리를 측정하는 척도로 바서슈타인 거리 (또는 Earth-Mover's distance)를 사용한다. 이는 기존 GAN이 사용하던JS 발산보다 더 안정적인 학습 신호(그레이디언트)를 제공하여 학습을 크게 안정시켰다.

## CycleGAN

CycleGAN은 2017년 발표된 모델로, 쌍을 이루지 않은 데이터셋 간의 이미지 대 이미지 변환을 가능하게 했다.예를 들어, 특정 화가의 화풍 이미지를 모네의 그림과 정",10,예를 들어의 주요 특징은 무엇인가요?,"예를 들어,함께 입력하는 모델이다,생성자와 구분자 모두,입력받아,같이 특정 조건에 맞는 데이터를 생성하도록 학습된다"
360,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","대 이미지 변환을 가능하게 했다.예를 들어, 특정 화가의 화풍 이미지를 모네의 그림과 정확히 짝이 맞는 사진 없이도 학습할 수 있다. 이는 '도메인 A'의 이미지를 '도메인 B'로 변환했다가 다시 '도메인 A'로 복원했을 때 원본과 유사해야 한다는 순환 일관성 손실 개념을 도입하여 가능해졌다.

## StyleGAN

StyleGAN은엔비디아에서 개발한 모델로, 극도로 사실적인 고해상도 인물 얼굴 이미지를 생성하는 것으로 유명하다.StyleGAN은 잠재 벡터z{\displaystyle z}를 바로 입력하는 대신, 여러 층에 걸쳐 '스타일' 정보로 변환하여 주입하는 '스타일 기반' 생성자 구조를 사용한다. 이를 통해 생성된 이미지의 세부적인 속성(예: 머리 스타일, 성별, 연령)을 높은 수준에서 제어할 수 있게 되었다.
GAN은 다양한 분야에서 놀라운 결과물을 만들어내고 있다.",11,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전에서 도메인은 어떤 역할을 하나요?","도메인,이미지 변환을 가능하게 했다,예를 들어,특정 화가의 화풍 이미지를 모네의 그림과 정확히 짝이 맞는 사진 없이도 학습할,이미지를"
361,https://ko.wikipedia.org/wiki/%EC%83%9D%EC%84%B1%EC%A0%81_%EC%A0%81%EB%8C%80_%EC%8B%A0%EA%B2%BD%EB%A7%9D,"생성적 적대 신경망 - 위키백과, 우리 모두의 백과사전","에서 제어할 수 있게 되었다.
GAN은 다양한 분야에서 놀라운 결과물을 만들어내고 있다. 가장 대표적인 응용 분야는 이미지 생성 및 편집으로, StyleGAN을 이용한 가상 인물 생성이나 생성된 이미지의 특정 속성(예: 웃는 표정, 머리색)을 편집하는 데 사용된다. 또한, Pix2Pix나 CycleGAN 같은 모델을 사용하여 스케치를 사진으로, 낮 사진을 밤 사진으로, 위성 이미지를 지도 이미지로 변환하는 등의 이미지 대 이미지 변환 작업도 수행한다.
이 외에도 다양한 컴퓨터 비전 작업에 활용되는데, SRGAN과 같이 저해상도 이미지를 선명한 고해상도 이미지로 복원하는 초해상화나, 이미지의 일부가 손상되거나 가려졌을 때 주변 맥락을 이용해 비어있는 부분을 자연스럽게 채워 넣는 인페인팅 등이 있다. 특히 의료 영상과 같이 데이터 수집이 어려운 분야에서는 데이터 증강을 목적으로 GAN을 이용해 실제와 유사한 데이터를 대량 생성하여인공지능모델의 학습 데이터로 활용한다.",12,에서 제어할의 주요 특징은 무엇인가요?,"에서 제어할,있게 되었다,다양한 분야에서 놀라운 결과물을 만들어내고 있다,가장 대표적인 응용 분야는 이미지 생성,편집으로"
